Emotion,Sex,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
0,F,0,0.043727273,0.129818182,0.138090909,0.016909091,0.138454545,0.069545455,0.086727273,0.222727273,0.420727273,0.393454545,0.093909091,0.717181818,0.086545455,0.698727273,1.121909091,0.061818182
0,F,1.427345133,0.022212389,1.616460177,0.159469027,0.332389381,2.825840708,0.227522124,0.861415929,0.560442478,0.219380531,0.396814159,0.023628319,0.761327434,0,2.08619469,2.209380531,0.73380531
0,F,0.64412844,0.173302752,1.005045872,0.254954128,0.001376147,0.119266055,0.001100917,0.025688073,0,0.037247706,0.202752294,0.192477064,0.247889908,0.122201835,0.937155963,0.732293578,0.860458716
0,F,1.042068966,0.742241379,0.028793103,0.161982759,1.337758621,2.073103448,0.494051724,1.808103448,1.77387931,1.120948276,0.950086207,0.78887931,0.775862069,0.000775862,0.858965517,0.788189655,1.4425
0,F,1.070967742,0.137419355,2.450806452,0.0175,1.465403226,2.098064516,0.991048387,1.035483871,1.508629032,2.05483871,0.795645161,0.537741935,1.985483871,0.006693548,2.388064516,1.110483871,2.814435484
0,F,1.01254386,0.967982456,0.22122807,0.197105263,0.040438596,0.379035088,0.079385965,0.011491228,0.609912281,0.446491228,0.277631579,0.086666667,0.832280702,0.274473684,0.281403509,0.341754386,1.375263158
0,F,0.307946429,0.2025,0.026785714,0.393482143,0.024642857,0.584821429,0.428482143,0.246339286,0.085535714,0.00875,0.265446429,0.030982143,0.185714286,0.011696429,0.639375,0.610357143,0.602410714
0,F,2.122698413,1.406666667,0.441111111,0.438571429,0.096587302,0.254920635,0.12015873,0.44452381,0.908571429,0.673888889,0.148412698,0.193492063,0.341587302,0.052857143,1.762142857,1.19452381,1.369285714
0,M,0,0,1.409561404,0.001315789,0.094298246,1.179912281,0.235175439,0.265877193,0.001842105,0.606052632,0.16622807,0.249736842,0.574649123,0.130438596,0.709210526,1.251842105,0.722192982
0,M,0.670740741,0.146111111,1.761481481,0.055833333,0.113055556,1.053888889,1.210092593,0.668981481,0,0.220462963,0.73,0.670185185,1.028611111,0.006111111,0.842407407,1.145833333,1.612685185
0,M,1.605408163,1.568163265,0,0.591122449,0,0,0,0,0.001938776,0.31122449,0,0,0.012959184,0.165612245,0.710918367,1.546938776,0.584693878
0,M,0.71745283,0.012169811,0.761698113,0,0.006415094,0.358396226,0.311981132,0.134528302,0,0.004245283,0.496698113,0,0,0.000283019,1.274622642,1.308301887,0.696226415
0,M,1.197938144,0.078350515,2.397010309,0.087835052,0.04742268,0.852680412,0.219690722,0.102989691,0,0.09257732,0.001546392,0,0,0.057835052,0.870721649,1.731237113,1.465051546
0,M,0.0679,1.0134,0,0.9626,0,0,0.1025,0.0036,0.0315,0.0012,0.7732,0.0052,0,0,0.5556,0.8003,0.1899
0,M,0.00588785,0.239813084,0,0.325420561,0.005794393,0.411682243,1.051308411,0.787757009,0.159158879,0.101121495,0.707102804,0.516635514,0.395514019,0.01364486,0.760934579,1.014859813,0.47728972
0,M,0.083846154,0.170288462,0.051538462,0.008653846,0,0.20125,0.159038462,0,0.008846154,0.899423077,0.656923077,0.333365385,0.598076923,0.024519231,0.880769231,0.829326923,0.341346154
0,M,1.163577982,1.175321101,0.951009174,0.27733945,0,0.489908257,0,0.119266055,0.203302752,0.016788991,0.328623853,0,0.052752294,0.006330275,0.94412844,0.916055046,1.290091743
0,M,0,0.101568627,1.329117647,0.047352941,0.239215686,0.93754902,1.767647059,1.431960784,0.056470588,0.743431373,0.764313725,0.26754902,0.001176471,0.047254902,1.566666667,1.777941176,1.553431373
0,M,0.403953488,0.119844961,1.371162791,0,0.384186047,2.157596899,0.065503876,0.281472868,0.033333333,0.341627907,0.223565891,0.394883721,0.008682171,0.136976744,0.475271318,1.215193798,0.671317829
0,M,0.017222222,0.323518519,0.106944444,0.058240741,0,0.205833333,0,0,0.136296296,0.086203704,0.331296296,0.126666667,0.109074074,0.102592593,0.45962963,1.567962963,1.4
0,M,0,0,1.840288462,0,0.004230769,0.886826923,0.009711538,0.226538462,0.000288462,0.551826923,0.116923077,0.007211538,0.524519231,0.022980769,0.298269231,0.714134615,1.105673077
0,M,0.098411215,0.043738318,1.113271028,0.000560748,0,0.555327103,0.651121495,0.016728972,0,0.008971963,0.491028037,0.100280374,0.610280374,0,0.561121495,1.251028037,1.123457944
0,M,1.161935484,0.866666667,0.030860215,0.63655914,0,0,0,0,0.026451613,0.598602151,0.000322581,0.01,0.181505376,0.198064516,0.730645161,1.522903226,0.799354839
0,M,0.207169811,0.003584906,0.83754717,0.180377358,0.006603774,0.77009434,0.278867925,0.473679245,0.007169811,0.208396226,0.608584906,0.001509434,0,0.053962264,1.496603774,1.585754717,0.265849057
0,M,1.469108911,0.210693069,2.00009901,0.154554455,0.179405941,1.956336634,0.199009901,0.243564356,0.095247525,0.15990099,0.013267327,0.061386139,0,0.133168317,0.615841584,1.231584158,0.548118812
0,M,0,0.230849057,0.001792453,0.597075472,0,0,0.420377358,0.201886792,0.114433962,0.137169811,1.213867925,0.259811321,0,0.005566038,0.326886792,0.728301887,0.123113208
0,M,0.007669903,0.118252427,0,0.364174757,0.003009709,0.269805825,0.751165049,0.569902913,0.190582524,0.219514563,0.732718447,0.347281553,0.377572816,0.026699029,0.536893204,1.05,0.414563107
0,M,0.01255102,0.248979592,0,0,0,0.267346939,0.160918367,0.053673469,0.190204082,1.189183673,0.502959184,0.575510204,0.668265306,0.063571429,0.729591837,0.595408163,0.497857143
0,M,0.509245283,0.648396226,0.921320755,0.003113208,0,0.200943396,9.43E-05,0.029622642,0.012830189,0,0.192358491,0,0.001415094,0,0.344056604,0.378962264,1.493018868
0,M,0,0.033723404,0.691170213,0.035744681,0.366170213,1.34893617,1.091808511,0.59106383,0.145638298,0.606808511,0.734361702,0.119361702,0.292234043,0.091382979,1.18212766,1.246170213,1.972659574
0,M,0.469836066,0.644262295,0.283442623,0,0.287295082,1.448114754,0.006065574,0.470819672,0.409180328,0.656967213,0.155983607,0.414918033,0.100737705,0.096967213,0.802459016,1.061393443,0.207131148
0,M,0.03588785,0.302616822,0.217102804,0.027383178,0,0.380373832,0.027196262,0.000560748,0.330841121,0.249252336,0.148317757,0.283084112,0.147383178,0.296542056,0.544392523,1.533925234,1.712616822
0,M,0.012920354,0,1.691150442,0.00380531,0.132920354,1.511415929,0.248938053,0.510176991,0.023628319,0.714513274,0.181946903,0.428672566,0.70159292,0.164247788,1.231238938,1.542035398,1.302831858
0,M,1.392212389,0.006637168,1.876460177,0.109734513,1.551061947,3.31619469,1.932743363,1.278672566,0.778141593,1.250265487,0.394690265,0.027079646,1.807168142,0,2.097522124,1.272123894,1.642654867
0,M,2.035188679,1.928584906,0.583207547,0.702924528,0,0.135188679,0,0.000283019,0.118113208,0.962169811,0.922735849,0.155849057,0.631792453,0.004716981,1.341037736,1.88009434,0.876981132
0,M,1.226779661,0.038559322,2.901016949,0.007288136,1.303559322,2.821440678,1.648983051,2.211440678,0.740677966,1.245677966,0.857711864,0.185423729,0.359067797,0.185254237,2.460084746,1.537711864,0.770084746
0,M,1.224017094,0.20034188,3.241111111,0.030940171,1.275897436,2.559059829,1.908803419,2.404786325,0.546324786,1.015213675,0.768888889,0.106581197,0.029230769,0,1.987606838,1.188547009,1.76025641
0,M,1.1959,1.2011,0.2605,1.1791,0.1635,0.3463,0.0503,0.256,0.5871,0.0739,0.7857,0.3433,0.2102,0,0.5537,0.7092,0.7148
0,M,0.0322,0.3496,0.0202,0.2126,0.0425,0.4455,1.1977,0.9596,0.1942,0.1331,0.7472,0.6455,0.4957,0.0082,0.9048,1.0147,0.8045
0,M,0.630824742,0.90371134,0.250309278,0.073092784,0.265876289,0.417731959,0.397010309,0.627010309,0.579793814,1.391546392,1.397319588,1.090206186,0.998659794,0.048041237,1.077938144,0.919072165,1.14185567
0,M,1.501192661,0.34587156,0.563761468,0.133119266,0.008990826,0.736422018,0.006146789,0.243944954,0.36412844,0.170733945,0.454862385,0.026422018,0.246330275,0.006788991,1.068165138,0.960091743,1.011743119
0,M,0,0,1.511344538,0,2.278655462,2.789327731,2.104957983,2.577058824,1.766302521,2.091680672,1.033529412,0.685966387,1.520420168,0.165378151,2.089915966,1.702436975,0.955798319
0,M,0.99992,0.58344,0.35504,0,1.13864,2.84472,0.1876,1.30656,0.82352,0.50416,0.23424,0.41712,0.0632,0.09992,1.37432,1.232,0.46672
0,M,0.252421875,0.90328125,0.641328125,0.02703125,0.01328125,0.186171875,0.168046875,0.131328125,0.530390625,0.411796875,0.35,0.343359375,0.313203125,0.2646875,1.12375,1.8759375,3.565234375
0,M,0.050540541,0.000540541,1.33972973,0.004324324,0.273243243,1.893153153,0.533243243,1.347297297,0.263603604,0.658558559,0.33036036,0.563783784,0.683873874,0.052792793,1.189009009,1.296756757,1.086756757
0,M,1.512019231,0.136346154,1.728461538,0.137884615,0.812980769,2.593846154,1.627019231,0.914038462,0.341634615,1.126346154,0.615,0.291153846,1.506346154,0.002019231,1.307115385,1.052788462,1.345576923
0,M,1.030204082,0.050510204,0.649897959,0.55,0,0.004387755,0,0,0,0.608163265,0.492653061,0.001836735,0.056632653,0.04255102,0.976530612,1.676632653,0.559591837
0,M,1.476238532,0.023669725,2.410642202,0,1.300550459,2.501284404,1.171926606,1.844678899,0.601651376,0.971376147,0.93559633,0.188348624,0.310550459,0.023577982,2.237706422,1.513944954,1.363577982
0,M,1.811481481,0.431388889,2.916944444,0.031018519,0.802314815,2.364907407,1.498425926,1.882592593,0.288981481,0.708518519,0.779722222,0.184166667,0,0,1.644907407,1.380925926,1.133518519
0,M,1.024257426,1.02029703,0.304752475,1.016831683,0.017326733,0.011584158,0.011386139,0.26970297,0.223762376,0.111584158,1.43,0.998712871,0.044059406,0.000594059,0.177623762,0.654356436,0.381584158
0,M,0.019708738,0.331941748,0.01631068,0.109902913,0.033786408,0.737475728,1.369708738,0.944368932,0.109223301,0.064757282,0.574368932,0.582815534,0.458543689,0.004174757,0.732427184,0.898058252,0.814563107
0,M,0.566952381,1.023904762,0,0.054285714,0,0.276857143,0.069428571,0.10647619,0.331238095,1.211238095,1.128380952,0.434666667,0.935047619,0.012666667,1.235238095,0.615333333,0.477238095
0,M,1.372242991,0.465327103,0.278691589,0.189906542,0.002803738,0.32953271,0.018504673,0.369906542,0.209345794,0.039719626,0.788037383,0.008971963,0.073831776,0.005607477,0.822056075,0.894485981,0.891308411
0,M,0.442079208,0.003267327,1.476633663,0.034257426,1.115049505,2.024257426,2.210891089,2.341089109,0.963366337,1.380891089,1.036633663,0.603366337,0.476831683,0.093960396,1.624059406,1.455247525,1.036534653
0,M,0.4128125,0.075625,1.09546875,0,1.42078125,2.931640625,0.446484375,1.36625,0.923359375,0.939453125,0.174921875,0.57125,0.092734375,0.15171875,1.236015625,1.352421875,0.74296875
0,M,0.294491525,0.932372881,0.62720339,0.075084746,0.000677966,0.280423729,0.093050847,0.14559322,0.521355932,0.432372881,0.365338983,0.401016949,0.267033898,0.319067797,0.912372881,1.631610169,3.011525424
